Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
2/9/2017,High Point,Away,68,Presbyterian,58,Home,,Win,10,-0.10,-13.63,Division 1
2/9/2017,Portland State,Home,74,Idaho State,69,Away,,Win,5,3.55,-10.39,Division 1
2/9/2017,Quinnipiac,Home,45,Saint Peter's,76,Away,,Loss,-31,-6.65,4.72,Division 1
2/9/2017,Presbyterian,Home,58,High Point,68,Away,,Loss,-10,-13.63,-0.10,Division 1
2/9/2017,Portland,Away,41,Saint Mary's (CA),51,Home,,Loss,-10,-5.09,15.50,Division 1
2/9/2017,Wagner,Away,76,Saint Francis (PA),74,Home,,Win,2,2.47,1.56,Division 1
2/9/2017,San Francisco,Home,61,Santa Clara,58,Away,,Win,3,4.66,1.39,Division 1
2/9/2017,Saint Mary's (CA),Home,51,Portland,41,Away,,Win,10,15.50,-5.09,Division 1
2/9/2017,Saint Francis (PA),Home,74,Wagner,76,Away,,Loss,-2,1.56,2.47,Division 1
2/9/2017,Weber State,Away,74,Sacramento State,77,Home,,Loss,-3,6.63,-3.19,Division 1
2/9/2017,Sacramento State,Home,77,Weber State,74,Away,,Win,3,-3.19,6.63,Division 1
2/9/2017,St. Francis (NY),Away,65,Sacred Heart,80,Home,,Loss,-15,-11.71,-3.44,Division 1
2/9/2017,Sacred Heart,Home,80,St. Francis (NY),65,Away,,Win,15,-3.44,-11.71,Division 1
2/9/2017,Idaho State,Away,69,Portland State,74,Home,,Loss,-5,-10.39,3.55,Division 1
2/9/2017,Montana State,Away,63,Northern Arizona,69,Home,,Loss,-6,0.91,-6.84,Division 1
2/9/2017,North Florida,Home,91,NJIT,69,Away,,Win,22,-1.09,-2.23,Division 1
2/9/2017,Idaho,Away,88,Northern Colorado,76,Home,,Win,12,1.68,-3.17,Division 1
2/9/2017,Northern Arizona,Home,69,Montana State,63,Away,,Win,6,-6.84,0.91,Division 1
2/9/2017,NJIT,Away,69,North Florida,91,Home,,Loss,-22,-2.23,-1.09,Division 1
2/9/2017,North Carolina-Wilmington,Home,88,James Madison,73,Away,,Win,15,10.24,-3.18,Division 1
2/9/2017,James Madison,Away,73,North Carolina-Wilmington,88,Home,,Loss,-15,-3.18,10.24,Division 1
2/9/2017,North Dakota,Home,95,Eastern Washington,86,Away,,Win,9,7.71,3.42,Division 1
2/9/2017,Eastern Washington,Away,86,North Dakota,95,Home,,Loss,-9,3.42,7.71,Division 1
2/9/2017,San Diego,Away,58,Pacific,61,Home,,Loss,-3,-5.97,-5.00,Division 1
2/9/2017,Pacific,Home,61,San Diego,58,Away,,Win,3,-5.00,-5.97,Division 1
2/9/2017,Pepperdine,Home,99,Brigham Young,83,Away,,Win,16,-11.29,7.09,Division 1
2/9/2017,Brigham Young,Away,83,Pepperdine,99,Home,,Loss,-16,7.09,-11.29,Division 1
2/9/2017,Northwestern State,Home,69,Houston Baptist,86,Away,,Loss,-17,-3.34,2.07,Division 1
2/9/2017,Green Bay,Away,67,Northern Kentucky,69,Home,,Loss,-2,3.10,4.74,Division 1
2/9/2017,Northern Colorado,Home,76,Idaho,88,Away,,Loss,-12,-3.17,1.68,Division 1
2/9/2017,Houston Baptist,Away,86,Northwestern State,69,Home,,Win,17,2.07,-3.34,Division 1
2/9/2017,Northern Kentucky,Home,69,Green Bay,67,Away,,Win,2,4.74,3.10,Division 1
2/9/2017,Cleveland State,Away,57,Valparaiso,78,Home,,Loss,-21,-4.48,6.75,Division 1
2/9/2017,Washington State,Away,70,Utah,74,Home,,Loss,-4,-6.35,10.84,Division 1
2/9/2017,New Hampshire,Away,74,Vermont,82,Home,,Loss,-8,5.03,11.97,Division 1
2/9/2017,Valparaiso,Home,78,Cleveland State,57,Away,,Win,21,6.75,-4.48,Division 1
2/9/2017,Utah,Home,74,Washington State,70,Away,,Win,4,10.84,-6.35,Division 1
2/9/2017,Towson,Home,69,Hofstra,65,Away,,Win,4,4.97,0.59,Division 1
2/9/2017,Hofstra,Away,65,Towson,69,Home,,Loss,-4,0.59,4.97,Division 1
2/9/2017,UCLA,Home,82,Oregon,79,Away,,Win,3,15.03,14.06,Division 1
2/9/2017,Oregon,Away,79,UCLA,82,Home,,Loss,-3,14.06,15.03,Division 1
2/9/2017,Wofford,Home,131,Samford,127,Away,,Win,4,3.45,3.09,Division 1
2/9/2017,Samford,Away,127,Wofford,131,Home,,Loss,-4,3.09,3.45,Division 1
2/9/2017,Wright State,Home,76,Milwaukee,65,Away,,Win,11,4.63,-4.20,Division 1
2/9/2017,Milwaukee,Away,65,Wright State,76,Home,,Loss,-11,-4.20,4.63,Division 1
2/9/2017,Wichita State,Home,80,Missouri State,62,Away,,Win,18,19.62,3.82,Division 1
2/9/2017,Mercer,Away,81,Virginia Military Institute,51,Home,,Win,30,2.59,-9.63,Division 1
2/9/2017,Vermont,Home,82,New Hampshire,74,Away,,Win,8,11.97,5.03,Division 1
2/9/2017,Missouri State,Away,62,Wichita State,80,Home,,Loss,-18,3.82,19.62,Division 1
2/9/2017,Virginia Military Institute,Home,51,Mercer,81,Away,,Loss,-30,-9.63,2.59,Division 1
2/9/2017,Texas-San Antonio,Home,57,Southern Mississippi,51,Away,,Win,6,-3.42,-9.26,Division 1
2/9/2017,Southern Utah,Home,55,Montana,70,Away,,Loss,-15,-7.73,1.34,Division 1
2/9/2017,Montana,Away,70,Southern Utah,55,Home,,Win,15,1.34,-7.73,Division 1
2/9/2017,Stephen F. Austin,Home,87,Incarnate Word,79,Away,,Win,8,1.28,-3.72,Division 1
2/9/2017,Incarnate Word,Away,79,Stephen F. Austin,87,Home,,Loss,-8,-3.72,1.28,Division 1
2/9/2017,Southern Illinois-Edwardsville,Home,67,Southeast Missouri State,71,Away,,Loss,-4,-7.93,-0.12,Division 1
2/9/2017,Oregon State,Away,66,Southern California,92,Home,,Loss,-26,-9.38,5.52,Division 1
2/9/2017,Santa Clara,Away,58,San Francisco,61,Home,,Loss,-3,1.39,4.66,Division 1
2/9/2017,Southeast Missouri State,Away,71,Southern Illinois-Edwardsville,67,Home,,Win,4,-0.12,-7.93,Division 1
2/9/2017,Southern California,Home,92,Oregon State,66,Away,,Win,26,5.52,-9.38,Division 1
2/9/2017,Louisiana Tech,Away,62,Texas-El Paso,61,Home,,Win,1,10.73,0.47,Division 1
2/9/2017,Tennessee Tech,Home,59,Tennessee State,72,Away,,Loss,-13,-0.72,3.40,Division 1
2/9/2017,Southern Mississippi,Away,51,Texas-San Antonio,57,Home,,Loss,-6,-9.26,-3.42,Division 1
2/9/2017,Texas-El Paso,Home,61,Louisiana Tech,62,Away,,Loss,-1,0.47,10.73,Division 1
2/9/2017,Tennessee State,Away,72,Tennessee Tech,59,Home,,Win,13,3.40,-0.72,Division 1
2/9/2017,Stetson,Home,85,Kennesaw State,92,Away,,Loss,-7,-5.72,-1.72,Division 1
2/9/2017,Kennesaw State,Away,92,Stetson,85,Home,,Win,7,-1.72,-5.72,Division 1
2/9/2017,Temple,Home,50,Southern Methodist,66,Away,,Loss,-16,-0.25,14.71,Division 1
2/9/2017,Southern Methodist,Away,66,Temple,50,Home,,Win,16,14.71,-0.25,Division 1
2/9/2017,North Carolina,Away,78,Duke,86,Home,,Loss,-8,14.29,10.83,Division 1
2/9/2017,Duke,Home,86,North Carolina,78,Away,,Win,8,10.83,14.29,Division 1
2/9/2017,East Tennessee State,Home,90,Citadel,69,Away,,Win,21,10.56,-4.76,Division 1
2/9/2017,Citadel,Away,69,East Tennessee State,90,Home,,Loss,-21,-4.76,10.56,Division 1
2/9/2017,William & Mary,Away,61,Drexel,79,Home,,Loss,-18,3.97,-3.47,Division 1
2/9/2017,Delaware,Home,76,Elon,74,Away,,Win,2,-6.79,3.47,Division 1
2/9/2017,Washington,Away,66,Colorado,81,Home,,Loss,-15,-4.68,3.58,Division 1
2/9/2017,Drexel,Home,79,William & Mary,61,Away,,Win,18,-3.47,3.97,Division 1
2/9/2017,Elon,Away,74,Delaware,76,Home,,Loss,-2,3.47,-6.79,Division 1
2/9/2017,Florida Gulf Coast,Home,60,Lipscomb,65,Away,,Loss,-5,10.64,7.33,Division 1
2/9/2017,North Texas,Away,70,Florida Atlantic,64,Home,,Win,6,-6.10,-3.77,Division 1
2/9/2017,Florida International,Home,78,Rice,89,Away,,Loss,-11,-3.35,6.06,Division 1
2/9/2017,Lipscomb,Away,65,Florida Gulf Coast,60,Home,,Win,5,7.33,10.64,Division 1
2/9/2017,Florida Atlantic,Home,64,North Texas,70,Away,,Loss,-6,-3.77,-6.10,Division 1
2/9/2017,Tennessee-Martin,Away,71,Eastern Illinois,81,Home,,Loss,-10,2.00,2.97,Division 1
2/9/2017,Eastern Illinois,Home,81,Tennessee-Martin,71,Away,,Win,10,2.97,2.00,Division 1
2/9/2017,Fairleigh Dickinson,Home,79,Central Connecticut State,62,Away,,Win,17,-2.23,-9.83,Division 1
2/9/2017,Central Connecticut State,Away,62,Fairleigh Dickinson,79,Home,,Loss,-17,-9.83,-2.23,Division 1
2/9/2017,Colorado,Home,81,Washington,66,Away,,Win,15,3.58,-4.68,Division 1
2/9/2017,Cal State Bakersfield,Home,72,New Mexico State,53,Away,,Win,19,8.16,11.70,Division 1
2/9/2017,Long Island University,Away,88,Bryant,85,Home,,Win,3,1.88,-3.28,Division 1
2/9/2017,UC-Riverside,Home,71,Long Beach State,78,Away,,Loss,-7,-4.17,-3.44,Division 1
2/9/2017,New Mexico State,Away,53,Cal State Bakersfield,72,Home,,Loss,-19,11.70,8.16,Division 1
2/9/2017,Bryant,Home,85,Long Island University,88,Away,,Loss,-3,-3.28,1.88,Division 1
2/9/2017,Charlotte,Away,69,Alabama-Birmingham,82,Home,,Loss,-13,-3.73,1.61,Division 1
2/9/2017,Alabama-Birmingham,Home,82,Charlotte,69,Away,,Win,13,1.61,-3.73,Division 1
2/9/2017,Binghamton,Home,54,Albany (NY),66,Away,,Loss,-12,-2.97,5.85,Division 1
2/9/2017,Albany (NY),Away,66,Binghamton,54,Home,,Win,12,5.85,-2.97,Division 1
2/9/2017,Seattle,Away,90,Chicago State,65,Home,,Win,25,-1.67,-13.19,Division 1
2/9/2017,Chicago State,Home,65,Seattle,90,Away,,Loss,-25,-13.19,-1.67,Division 1
2/9/2017,Northeastern,Away,73,College of Charleston,72,Home,,Win,1,0.13,4.79,Division 1
2/9/2017,College of Charleston,Home,72,Northeastern,73,Away,,Loss,-1,4.79,0.13,Division 1
2/9/2017,Central Arkansas,Home,84,Abilene Christian,73,Away,,Win,11,-9.28,-2.21,Division 1
2/9/2017,Campbell,Home,83,Longwood,79,Away,,Win,4,0.79,-13.00,Division 1
2/9/2017,Long Beach State,Away,78,UC-Riverside,71,Home,,Win,7,-3.44,-4.17,Division 1
2/9/2017,Abilene Christian,Away,73,Central Arkansas,84,Home,,Loss,-11,-2.21,-9.28,Division 1
2/9/2017,Longwood,Away,79,Campbell,83,Home,,Loss,-4,-13.00,0.79,Division 1
2/9/2017,Maine,Away,68,Massachusetts-Lowell,100,Home,,Loss,-32,-10.34,-2.84,Division 1
2/9/2017,Maryland-Baltimore County,Home,77,Hartford,84,Away,,Loss,-7,4.27,-10.28,Division 1
2/9/2017,McNeese State,Home,63,New Orleans,69,Away,,Loss,-6,-8.59,3.77,Division 1
2/9/2017,Massachusetts-Lowell,Home,100,Maine,68,Away,,Win,32,-2.84,-10.34,Division 1
2/9/2017,Hartford,Away,84,Maryland-Baltimore County,77,Home,,Win,7,-10.28,4.27,Division 1
2/9/2017,Loyola Marymount,Home,60,Gonzaga,90,Away,,Loss,-30,-0.40,23.42,Division 1
2/9/2017,Gonzaga,Away,90,Loyola Marymount,60,Home,,Win,30,23.42,-0.40,Division 1
2/9/2017,Marist,Home,53,Fairfield,73,Away,,Loss,-20,-9.59,-0.77,Division 1
2/9/2017,Fairfield,Away,73,Marist,53,Home,,Win,20,-0.77,-9.59,Division 1
2/9/2017,Wisconsin,Away,70,Nebraska,69,Home,,Win,1,10.53,-3.10,Division 1
2/9/2017,Nebraska,Home,69,Wisconsin,70,Away,,Loss,-1,-3.10,10.53,Division 1
2/9/2017,Winthrop,Away,101,North Carolina-Asheville,104,Home,,Loss,-3,9.53,9.28,Division 1
2/9/2017,North Carolina-Asheville,Home,104,Winthrop,101,Away,,Win,3,9.28,9.53,Division 1
2/9/2017,Utah Valley,Away,76,Missouri-Kansas City,84,Home,,Loss,-8,3.58,-1.85,Division 1
2/9/2017,Middle Tennessee,Home,64,Old Dominion,51,Away,,Win,13,11.71,3.29,Division 1
2/9/2017,New Orleans,Away,69,McNeese State,63,Home,,Win,6,3.77,-8.59,Division 1
2/9/2017,Missouri-Kansas City,Home,84,Utah Valley,76,Away,,Win,8,-1.85,3.58,Division 1
2/9/2017,Old Dominion,Away,51,Middle Tennessee,64,Home,,Loss,-13,3.29,11.71,Division 1
2/9/2017,Sam Houston State,Away,76,Lamar,80,Home,,Loss,-4,3.00,6.03,Division 1
2/9/2017,Texas-Rio Grande Valley,Away,57,Grand Canyon,76,Home,,Loss,-19,-5.00,5.77,Division 1
2/9/2017,Grand Canyon,Home,76,Texas-Rio Grande Valley,57,Away,,Win,19,5.77,-5.00,Division 1
2/9/2017,Hawaii,Home,74,Cal Poly,65,Away,,Win,9,-0.20,-5.16,Division 1
2/9/2017,Cal Poly,Away,65,Hawaii,74,Home,,Loss,-9,-5.16,-0.20,Division 1
2/9/2017,Liberty,Away,92,Gardner-Webb,87,Home,,Win,5,3.31,6.88,Division 1
2/9/2017,Chattanooga,Away,56,Furman,60,Home,,Loss,-4,5.87,8.13,Division 1
2/9/2017,Rice,Away,89,Florida International,78,Home,,Win,11,6.06,-3.35,Division 1
2/9/2017,Gardner-Webb,Home,87,Liberty,92,Away,,Loss,-5,6.88,3.31,Division 1
2/9/2017,Furman,Home,60,Chattanooga,56,Away,,Win,4,8.13,5.87,Division 1
2/9/2017,Belmont,Away,66,Jacksonville State,53,Home,,Win,13,8.18,2.09,Division 1
2/9/2017,South Carolina Upstate,Away,70,Jacksonville,67,Home,,Win,3,2.16,2.56,Division 1
2/9/2017,Lamar,Home,80,Sam Houston State,76,Away,,Win,4,6.03,3.00,Division 1
2/9/2017,Jacksonville State,Home,53,Belmont,66,Away,,Loss,-13,2.09,8.18,Division 1
2/9/2017,Jacksonville,Home,67,South Carolina Upstate,70,Away,,Loss,-3,2.56,2.16,Division 1
2/9/2017,Youngstown State,Away,81,Illinois-Chicago,84,Home,,Loss,-3,-5.38,-0.15,Division 1
2/9/2017,Illinois-Chicago,Home,84,Youngstown State,81,Away,,Win,3,-0.15,-5.38,Division 1
2/9/2017,Purdue,Away,69,Indiana,64,Home,,Win,5,12.97,7.03,Division 1
2/9/2017,Indiana,Home,64,Purdue,69,Away,,Loss,-5,7.03,12.97,Division 1
2/10/2017,Pennsylvania,Home,70,Columbia,62,Away,,Win,8,0.86,-0.89,Division 1
2/10/2017,Cornell,Away,60,Princeton,69,Home,,Loss,-9,-5.66,10.62,Division 1
2/10/2017,Columbia,Away,62,Pennsylvania,70,Home,,Loss,-8,-0.89,0.86,Division 1
2/10/2017,Manhattan,Home,58,Monmouth,62,Away,,Loss,-4,-7.06,8.03,Division 1
2/10/2017,Monmouth,Away,62,Manhattan,58,Home,,Win,4,8.03,-7.06,Division 1
2/10/2017,Dartmouth,Away,64,Yale,73,Home,,Loss,-9,-7.70,4.24,Division 1
2/10/2017,Yale,Home,73,Dartmouth,64,Away,,Win,9,4.24,-7.70,Division 1
2/10/2017,Rhode Island,Home,74,Dayton,75,Away,,Loss,-1,8.48,9.94,Division 1
2/10/2017,Princeton,Home,69,Cornell,60,Away,,Win,9,10.62,-5.66,Division 1
2/10/2017,Dayton,Away,75,Rhode Island,74,Home,,Win,1,9.94,8.48,Division 1
2/10/2017,Harvard,Away,87,Brown,74,Home,,Win,13,6.07,-2.10,Division 1
2/10/2017,Canisius,Home,81,Niagara,94,Away,,Loss,-13,0.82,-3.97,Division 1
2/10/2017,Brown,Home,74,Harvard,87,Away,,Loss,-13,-2.10,6.07,Division 1
2/10/2017,Ball State,Home,77,Ohio,79,Away,,Loss,-2,3.58,7.13,Division 1
2/10/2017,Ohio,Away,79,Ball State,77,Home,,Win,2,7.13,3.58,Division 1
2/10/2017,Akron,Away,87,Eastern Michigan,76,Home,,Win,11,6.91,4.76,Division 1
2/10/2017,Eastern Michigan,Home,76,Akron,87,Away,,Loss,-11,4.76,6.91,Division 1
2/10/2017,Oakland,Away,89,Detroit Mercy,80,Home,,Win,9,8.72,-7.84,Division 1
2/10/2017,Niagara,Away,94,Canisius,81,Home,,Win,13,-3.97,0.82,Division 1
2/10/2017,Detroit Mercy,Home,80,Oakland,89,Away,,Loss,-9,-7.84,8.72,Division 1
2/11/2017,Campbell,Away,70,Presbyterian,57,Home,,Win,13,0.79,-13.63,Division 1
2/11/2017,Presbyterian,Home,57,Campbell,70,Away,,Loss,-13,-13.63,0.79,Division 1
2/11/2017,Portland State,Home,93,Weber State,96,Away,,Loss,-3,3.55,6.63,Division 1
2/11/2017,Weber State,Away,96,Portland State,93,Home,,Win,3,6.63,3.55,Division 1
2/11/2017,Columbia,Away,59,Princeton,61,Home,,Loss,-2,-0.89,10.62,Division 1
2/11/2017,Providence,Home,71,Butler,65,Away,,Win,6,3.63,7.90,Division 1
2/11/2017,Quinnipiac,Away,107,Rider,112,Home,,Loss,-5,-6.65,-0.06,Division 1
2/11/2017,Princeton,Home,61,Columbia,59,Away,,Win,2,10.62,-0.89,Division 1
2/11/2017,Butler,Away,65,Providence,71,Home,,Loss,-6,7.90,3.63,Division 1
2/11/2017,Notre Dame,Home,84,Florida State,72,Away,,Win,12,8.79,11.18,Division 1
2/11/2017,Oklahoma State,Home,84,Texas,71,Away,,Win,13,7.50,-1.76,Division 1
2/11/2017,Northern Kentucky,Home,69,Milwaukee,63,Away,,Win,6,4.74,-4.20,Division 1
2/11/2017,Florida State,Away,72,Notre Dame,84,Home,,Loss,-12,11.18,8.79,Division 1
2/11/2017,Texas,Away,71,Oklahoma State,84,Home,,Loss,-13,-1.76,7.50,Division 1
2/11/2017,Pittsburgh,Home,80,Syracuse,75,Away,,Win,5,-1.82,5.31,Division 1
2/11/2017,Syracuse,Away,75,Pittsburgh,80,Home,,Loss,-5,5.31,-1.82,Division 1
2/11/2017,Pacific,Home,47,Santa Clara,64,Away,,Loss,-17,-5.00,1.39,Division 1
2/11/2017,Santa Clara,Away,64,Pacific,47,Home,,Win,17,1.39,-5.00,Division 1
2/11/2017,Massachusetts,Away,87,Saint Joseph's,76,Home,,Win,11,-0.03,-3.55,Division 1
2/11/2017,Saint Joseph's,Home,76,Massachusetts,87,Away,,Loss,-11,-3.55,-0.03,Division 1
2/11/2017,Mount St. Mary's,Away,81,Saint Francis (PA),62,Home,,Win,19,-0.26,1.56,Division 1
2/11/2017,Saint Francis (PA),Home,62,Mount St. Mary's,81,Away,,Loss,-19,1.56,-0.26,Division 1
2/11/2017,Duquesne,Away,81,Saint Louis,87,Home,,Loss,-6,-3.75,-7.94,Division 1
2/11/2017,Saint Mary's (CA),Home,64,Gonzaga,74,Away,,Loss,-10,15.50,23.42,Division 1
2/11/2017,Incarnate Word,Away,63,Sam Houston State,72,Home,,Loss,-9,-3.72,3.00,Division 1
2/11/2017,Saint Louis,Home,87,Duquesne,81,Away,,Win,6,-7.94,-3.75,Division 1
2/11/2017,Gonzaga,Away,74,Saint Mary's (CA),64,Home,,Win,10,23.42,15.50,Division 1
2/11/2017,Wagner,Away,48,Robert Morris,50,Home,,Loss,-2,2.47,-3.42,Division 1
2/11/2017,Minnesota,Away,72,Rutgers,63,Home,,Win,9,6.18,-1.58,Division 1
2/11/2017,Rider,Home,112,Quinnipiac,107,Away,,Win,5,-0.06,-6.65,Division 1
2/11/2017,Robert Morris,Home,50,Wagner,48,Away,,Win,2,-3.42,2.47,Division 1
2/11/2017,Rutgers,Home,63,Minnesota,72,Away,,Loss,-9,-1.58,6.18,Division 1
2/11/2017,Central Connecticut State,Away,62,Sacred Heart,77,Home,,Loss,-15,-9.83,-3.44,Division 1
2/11/2017,Sacred Heart,Home,77,Central Connecticut State,62,Away,,Win,15,-3.44,-9.83,Division 1
2/11/2017,Idaho State,Away,63,Sacramento State,75,Home,,Loss,-12,-10.39,-3.19,Division 1
2/11/2017,Sacramento State,Home,75,Idaho State,63,Away,,Win,12,-3.19,-10.39,Division 1
2/11/2017,Milwaukee,Away,63,Northern Kentucky,69,Home,,Loss,-6,-4.20,4.74,Division 1
2/11/2017,Morgan State,Home,45,Delaware State,56,Away,,Loss,-11,-3.20,-6.66,Division 1
2/11/2017,Austin Peay,Away,58,Murray State,102,Home,,Loss,-44,-6.13,2.91,Division 1
2/11/2017,Seattle,Away,72,Missouri-Kansas City,102,Home,,Loss,-30,-1.67,-1.85,Division 1
2/11/2017,Delaware State,Away,56,Morgan State,45,Home,,Win,11,-6.66,-3.20,Division 1
2/11/2017,Murray State,Home,102,Austin Peay,58,Away,,Win,44,2.91,-6.13,Division 1
2/11/2017,Nevada-Las Vegas,Home,74,San Jose State,76,Away,,Loss,-2,-6.34,-1.67,Division 1
2/11/2017,San Jose State,Away,76,Nevada-Las Vegas,74,Home,,Win,2,-1.67,-6.34,Division 1
2/11/2017,Lafayette,Away,60,Navy,68,Home,,Loss,-8,-9.57,0.72,Division 1
2/11/2017,Navy,Home,68,Lafayette,60,Away,,Win,8,0.72,-9.57,Division 1
2/11/2017,Mississippi State,Home,73,South Carolina,77,Away,,Loss,-4,1.22,7.59,Division 1
2/11/2017,South Carolina,Away,77,Mississippi State,73,Home,,Win,4,7.59,1.22,Division 1
2/11/2017,Auburn,Away,84,Mississippi,90,Home,,Loss,-6,0.84,1.67,Division 1
2/11/2017,Mississippi,Home,90,Auburn,84,Away,,Win,6,1.67,0.84,Division 1
2/11/2017,Alcorn State,Away,88,Mississippi Valley State,77,Home,,Win,11,1.44,-13.50,Division 1
2/11/2017,Vanderbilt,Away,52,Missouri,72,Home,,Loss,-20,3.12,-3.75,Division 1
2/11/2017,Missouri-Kansas City,Home,102,Seattle,72,Away,,Win,30,-1.85,-1.67,Division 1
2/11/2017,Mississippi Valley State,Home,77,Alcorn State,88,Away,,Loss,-11,-13.50,1.44,Division 1
2/11/2017,Missouri,Home,72,Vanderbilt,52,Away,,Win,20,-3.75,3.12,Division 1
2/11/2017,South Carolina Upstate,Away,84,North Florida,71,Home,,Win,13,2.16,-1.09,Division 1
2/11/2017,Hofstra,Away,74,Northeastern,64,Home,,Win,10,0.59,0.13,Division 1
2/11/2017,North Dakota State,Home,81,Denver,61,Away,,Win,20,3.33,1.13,Division 1
2/11/2017,North Florida,Home,71,South Carolina Upstate,84,Away,,Loss,-13,-1.09,2.16,Division 1
2/11/2017,Northeastern,Home,64,Hofstra,74,Away,,Loss,-10,0.13,0.59,Division 1
2/11/2017,Eastern Washington,Away,70,Northern Colorado,44,Home,,Win,26,3.42,-3.17,Division 1
2/11/2017,Northern Colorado,Home,44,Eastern Washington,70,Away,,Loss,-26,-3.17,3.42,Division 1
2/11/2017,Montana,Away,76,Northern Arizona,59,Home,,Win,17,1.34,-6.84,Division 1
2/11/2017,Northern Arizona,Home,59,Montana,76,Away,,Loss,-17,-6.84,1.34,Division 1
2/11/2017,Florida A&M,Away,83,North Carolina A&T,77,Home,,Win,6,-7.07,-11.84,Division 1
2/11/2017,North Carolina A&T,Home,77,Florida A&M,83,Away,,Loss,-6,-11.84,-7.07,Division 1
2/11/2017,Maryland-Eastern Shore,Away,69,Norfolk State,75,Home,,Loss,-6,-4.68,-1.42,Division 1
2/11/2017,Norfolk State,Home,75,Maryland-Eastern Shore,69,Away,,Win,6,-1.42,-4.68,Division 1
2/11/2017,North Carolina Central,Home,85,South Carolina State,62,Away,,Win,23,11.73,-10.29,Division 1
2/11/2017,North Dakota,Home,88,Idaho,65,Away,,Win,23,7.71,1.68,Division 1
2/11/2017,Denver,Away,61,North Dakota State,81,Home,,Loss,-20,1.13,3.33,Division 1
2/11/2017,South Carolina State,Away,62,North Carolina Central,85,Home,,Loss,-23,-10.29,11.73,Division 1
2/11/2017,Idaho,Away,65,North Dakota,88,Home,,Loss,-23,1.68,7.71,Division 1
2/11/2017,Virginia Commonwealth,Home,74,Davidson,60,Away,,Win,14,8.26,2.19,Division 1
2/11/2017,Citadel,Away,78,Virginia Military Institute,101,Home,,Loss,-23,-4.76,-9.63,Division 1
2/11/2017,Youngstown State,Away,72,Valparaiso,82,Home,,Loss,-10,-5.38,6.75,Division 1
2/11/2017,Davidson,Away,60,Virginia Commonwealth,74,Home,,Loss,-14,2.19,8.26,Division 1
2/11/2017,Virginia Military Institute,Home,101,Citadel,78,Away,,Win,23,-9.63,-4.76,Division 1
2/11/2017,Kansas State,Away,66,West Virginia,85,Home,,Loss,-19,4.79,15.65,Division 1
2/11/2017,West Virginia,Home,85,Kansas State,66,Away,,Win,19,15.65,4.79,Division 1
2/11/2017,North Carolina State,Away,58,Wake Forest,88,Home,,Loss,-30,-2.00,4.75,Division 1
2/11/2017,Wake Forest,Home,88,North Carolina State,58,Away,,Win,30,4.75,-2.00,Division 1
2/11/2017,Houston,Away,73,Tulsa,64,Home,,Win,9,9.25,-2.84,Division 1
2/11/2017,Tulsa,Home,64,Houston,73,Away,,Loss,-9,-2.84,9.25,Division 1
2/11/2017,Kent State,Away,58,Toledo,78,Home,,Loss,-20,4.60,3.39,Division 1
2/11/2017,Toledo,Home,78,Kent State,58,Away,,Win,20,3.39,4.60,Division 1
2/11/2017,Utah,Home,85,Washington,61,Away,,Win,24,10.84,-4.68,Division 1
2/11/2017,Wyoming,Away,74,Utah State,81,Home,,Loss,-7,1.97,2.78,Division 1
2/11/2017,Valparaiso,Home,82,Youngstown State,72,Away,,Win,10,6.75,-5.38,Division 1
2/11/2017,Washington,Away,61,Utah,85,Home,,Loss,-24,-4.68,10.84,Division 1
2/11/2017,Utah State,Home,81,Wyoming,74,Away,,Win,7,2.78,1.97,Division 1
2/11/2017,Wofford,Home,65,Chattanooga,73,Away,,Loss,-8,3.45,5.87,Division 1
2/11/2017,Green Bay,Away,79,Wright State,88,Home,,Loss,-9,3.10,4.63,Division 1
2/11/2017,Winthrop,Home,77,Gardner-Webb,71,Away,,Win,6,9.53,6.88,Division 1
2/11/2017,Chattanooga,Away,73,Wofford,65,Home,,Win,8,5.87,3.45,Division 1
2/11/2017,Wright State,Home,88,Green Bay,79,Away,,Win,9,4.63,3.10,Division 1
2/11/2017,Harvard,Away,75,Yale,67,Home,,Win,8,6.07,4.24,Division 1
2/11/2017,Yale,Home,67,Harvard,75,Away,,Loss,-8,4.24,6.07,Division 1
2/11/2017,Villanova,Away,73,Xavier,57,Home,,Win,16,14.88,3.26,Division 1
2/11/2017,Xavier,Home,57,Villanova,73,Away,,Loss,-16,3.26,14.88,Division 1
2/11/2017,Marshall,Away,84,Western Kentucky,79,Home,,Win,5,1.66,-2.91,Division 1
2/11/2017,Western Kentucky,Home,79,Marshall,84,Away,,Loss,-5,-2.91,1.66,Division 1
2/11/2017,North Carolina-Greensboro,Away,76,Western Carolina,68,Home,,Win,8,6.38,-11.88,Division 1
2/11/2017,Western Carolina,Home,68,North Carolina-Greensboro,76,Away,,Loss,-8,-11.88,6.38,Division 1
2/11/2017,Northern Illinois,Away,67,Western Michigan,76,Home,,Loss,-9,1.53,0.28,Division 1
2/11/2017,William & Mary,Home,89,College of Charleston,79,Away,,Win,10,3.97,4.79,Division 1
2/11/2017,Gardner-Webb,Away,71,Winthrop,77,Home,,Loss,-6,6.88,9.53,Division 1
2/11/2017,Western Michigan,Home,76,Northern Illinois,67,Away,,Win,9,0.28,1.53,Division 1
