Date,Opponent,Opponent Differential,Team,Team Differential,at_home,at_opp,opp_avg_Score,opp_avg_ScoreAllowed,opp_losses,opp_wins,team_avg_Score,team_avg_ScoreAllowed,team_losses,team_wins,team_won 
02/25/2017,Texas,-1.76,Kansas,10.34,0,1,68.32142857142857,69.25,18,10,83.03571428571429,72.0,3,25,1
02/25/2017,Texas-Arlington,8.3,South Alabama,-1.19,0,1,77.5925925925926,68.96296296296296,6,21,72.14814814814815,71.62962962962963,14,13,0
02/25/2017,Texas A&M-Corpus Christi,2.68,McNeese State,-8.59,0,1,75.03846153846153,72.57692307692308,9,17,69.84615384615384,78.53846153846153,19,7,0
02/25/2017,Western Michigan,0.28,Ball State,3.58,0,1,75.96296296296296,77.4074074074074,15,12,79.89285714285714,75.21428571428571,10,18,0
02/25/2017,Western Illinois,-4.96,IPFW,8.87,0,1,71.1923076923077,76.03846153846153,18,8,87.6896551724138,78.20689655172414,11,18,1
02/25/2017,Wyoming,1.97,New Mexico,0.97,0,1,77.82142857142857,75.78571428571429,12,16,74.57142857142857,73.10714285714286,12,16,0
02/25/2017,William & Mary,3.97,Towson,4.97,0,1,81.64285714285714,77.17857142857143,13,15,74.23333333333333,69.3,11,19,0
02/25/2017,East Tennessee State,10.56,Western Carolina,-11.88,1,0,81.03448275862068,69.72413793103448,6,23,60.689655172413794,73.48275862068965,21,8,0
02/25/2017,Stony Brook,0.35,Vermont,11.97,1,0,70.25,69.42857142857143,11,17,73.96666666666667,63.6,5,25,1
02/25/2017,Villanova,14.88,Creighton,9.62,0,1,77.37931034482759,63.3448275862069,3,26,84.25,72.25,6,22,0
02/25/2017,Long Island University,1.88,Wagner,2.47,1,0,70.73333333333333,68.83333333333333,11,19,67.44444444444444,64.5925925925926,12,15,0
02/25/2017,Murray State,2.91,Tennessee-Martin,2.0,1,0,80.55172413793103,77.03448275862068,15,14,77.9,75.76666666666667,11,19,1
02/25/2017,Tennessee,1.5,South Carolina,7.59,1,0,76.07142857142857,73.14285714285714,13,15,72.78571428571429,64.71428571428571,8,20,1
02/25/2017,San Diego,-5.97,Portland,-5.09,0,1,65.0,71.3103448275862,17,12,67.16666666666667,72.06666666666666,20,10,0
02/25/2017,South Dakota State,0.18,Denver,1.13,0,1,77.1,78.2,16,14,76.28571428571429,73.85714285714286,12,16,0
02/25/2017,South Carolina State,-10.29,Florida A&M,-7.07,0,1,67.92592592592592,79.85185185185185,18,9,72.29629629629629,79.22222222222223,20,7,0
02/25/2017,Citadel,-4.76,Samford,3.09,1,0,90.75862068965517,96.58620689655173,20,9,79.48275862068965,75.79310344827586,12,17,0
02/25/2017,Saint Joseph's,-3.55,Saint Louis,-7.94,1,0,71.11111111111111,74.29629629629629,17,10,61.25,70.60714285714286,19,9,1
02/25/2017,Santa Clara,1.39,Saint Mary's (CA),15.5,1,0,66.8,64.73333333333333,14,16,72.0,56.07142857142857,3,25,1
02/25/2017,Abilene Christian,-2.21,Sam Houston State,3.0,1,0,68.38461538461539,70.07692307692308,14,12,75.25,71.39285714285714,10,18,0
02/25/2017,Georgetown,1.88,St. John's (NY),-1.94,1,0,75.07142857142857,71.64285714285714,14,14,77.28571428571429,77.46428571428571,16,12,1
02/25/2017,Stanford,-1.35,Oregon,14.06,0,1,69.25925925925925,69.37037037037037,13,14,79.34482758620689,64.62068965517241,4,25,1
02/25/2017,Duquesne,-3.75,St. Bonaventure,4.47,1,0,70.92857142857143,74.92857142857143,18,10,78.51851851851852,73.37037037037037,10,17,1
02/25/2017,Temple,-0.25,Tulane,-8.23,0,1,70.41379310344827,71.06896551724138,15,14,70.07407407407408,78.55555555555556,22,5,0
02/25/2017,Southern,-1.18,Alcorn State,1.44,0,1,72.57142857142857,72.67857142857143,14,14,69.65384615384616,68.3076923076923,11,15,1
02/25/2017,Southeast Missouri State,-0.12,Austin Peay,-6.13,0,1,75.06666666666666,74.23333333333333,16,14,77.34482758620689,84.0,19,10,1
02/25/2017,Southern Illinois-Edwardsville,-7.93,Eastern Illinois,2.97,0,1,67.79310344827586,76.65517241379311,24,5,75.35714285714286,71.60714285714286,14,14,0
02/25/2017,Southern Illinois,-0.88,Loyola (IL),6.59,0,1,69.43333333333334,70.2,15,15,74.26666666666667,67.0,12,18,0
02/25/2017,Florida State,11.18,Clemson,3.5,1,0,84.35714285714286,71.46428571428571,6,22,74.74074074074075,71.44444444444444,13,14,0
02/25/2017,Mercer,2.59,Chattanooga,5.87,1,0,70.65517241379311,68.20689655172414,16,13,75.60714285714286,68.0,9,19,0
02/25/2017,Louisiana-Lafayette,5.64,Coastal Carolina,-0.7,1,0,82.11111111111111,76.18518518518519,11,16,72.28571428571429,72.71428571428571,14,14,0
02/25/2017,Youngstown State,-5.38,Cleveland State,-4.48,1,0,77.4,83.23333333333333,19,11,67.06896551724138,71.82758620689656,21,8,1
02/25/2017,Charlotte,-3.73,Marshall,1.66,0,1,76.53846153846153,80.42307692307692,14,12,85.42857142857143,84.28571428571429,13,15,1
02/25/2017,Cal Poly,-5.16,UC-Riverside,-4.17,1,0,67.51851851851852,73.03703703703704,18,9,65.1923076923077,68.76923076923077,18,8,0
02/25/2017,Radford,-4.91,Campbell,0.79,1,0,66.41379310344827,71.3103448275862,16,13,71.37931034482759,71.24137931034483,16,13,1
02/25/2017,Cal State Northridge,-3.3,UC-Irvine,5.63,1,0,78.65384615384616,81.3076923076923,15,11,69.93103448275862,65.06896551724138,13,16,1
02/25/2017,Central Arkansas,-9.28,Stephen F. Austin,1.28,0,1,74.41379310344827,83.72413793103448,21,8,69.4074074074074,68.48148148148148,12,15,1
02/25/2017,Cornell,-5.66,Princeton,10.62,0,1,71.5,76.73076923076923,19,7,71.45833333333333,61.791666666666664,6,18,1
02/25/2017,Yale,4.24,Dartmouth,-7.7,1,0,73.125,69.41666666666667,10,14,66.75,73.41666666666667,18,6,0
02/25/2017,Connecticut,0.94,Southern Methodist,14.71,0,1,67.70370370370371,65.74074074074075,13,14,73.10714285714286,58.892857142857146,4,24,1
02/25/2017,Delaware State,-6.66,Maryland-Eastern Shore,-4.68,0,1,68.75862068965517,76.17241379310344,20,9,72.60714285714286,77.42857142857143,18,10,1
02/25/2017,Seton Hall,3.13,DePaul,-5.69,1,0,73.96296296296296,70.85185185185185,10,17,69.07142857142857,74.25,19,9,0
02/25/2017,Drexel,-3.47,College of Charleston,4.79,1,0,75.33333333333333,78.26666666666667,21,9,68.63333333333334,63.766666666666666,8,22,1
02/25/2017,Lafayette,-9.57,Colgate,-4.0,1,0,66.35714285714286,76.64285714285714,20,8,66.8,70.76666666666667,20,10,0
02/25/2017,Pennsylvania,0.86,Columbia,-0.89,1,0,68.66666666666667,67.25,12,12,72.125,72.25,14,10,1
02/25/2017,San Diego State,5.94,Colorado State,5.15,1,0,69.74074074074075,63.51851851851852,11,16,72.78571428571429,67.10714285714286,9,19,1
02/25/2017,Arkansas-Little Rock,0.09,Georgia State,4.56,0,1,70.03703703703704,69.18518518518519,14,13,74.77777777777777,69.74074074074075,10,17,1
02/25/2017,Grambling,-1.55,Arkansas-Pine Bluff,-10.72,1,0,70.55555555555556,74.25925925925925,15,12,61.758620689655174,72.13793103448276,22,7,0
02/25/2017,Arizona,10.82,UCLA,15.03,0,1,75.41379310344827,63.96551724137931,3,26,92.10714285714286,75.71428571428571,3,25,1
02/25/2017,Arkansas State,4.22,Georgia Southern,3.03,0,1,73.92592592592592,68.33333333333333,8,19,77.85714285714286,73.85714285714286,11,17,1
02/25/2017,Auburn,0.84,Arkansas,5.79,0,1,80.53571428571429,79.42857142857143,11,17,81.07142857142857,74.53571428571429,7,21,1
02/25/2017,Texas Southern,2.65,Alabama State,-8.48,1,0,73.74074074074075,72.81481481481481,11,16,65.8076923076923,73.38461538461539,18,8,0
02/25/2017,Prairie View,-4.33,Alabama A&M,-15.97,1,0,68.28571428571429,73.89285714285714,18,10,60.8,78.28,24,1,1
02/25/2017,Louisiana-Monroe,-3.06,Appalachian State,-2.37,1,0,66.85185185185185,69.74074074074075,20,7,74.65384615384616,75.76923076923077,18,8,0
02/25/2017,Hartford,-10.28,Albany (NY),5.85,1,0,66.76666666666667,76.16666666666667,21,9,71.5,66.56666666666666,12,18,1
02/25/2017,Navy,0.72,Bucknell,8.74,1,0,65.58620689655173,64.17241379310344,14,15,75.93333333333334,67.93333333333334,8,22,1
02/25/2017,Central Connecticut State,-9.83,Bryant,-3.28,1,0,62.5,72.17857142857143,22,6,73.46666666666667,76.7,19,11,1
02/25/2017,Long Beach State,-3.44,UC-Davis,1.56,1,0,75.46666666666667,79.73333333333333,17,13,72.21428571428571,70.28571428571429,11,17,1
02/25/2017,Chicago State,-13.19,Cal State Bakersfield,8.16,1,0,65.6896551724138,78.89655172413794,23,6,72.03703703703704,62.851851851851855,7,20,1
02/25/2017,Boston College,-5.88,Virginia Tech,4.84,0,1,72.60714285714286,77.17857142857143,19,9,78.81481481481481,73.77777777777777,8,19,1
02/25/2017,Belmont,8.18,Tennessee State,3.4,0,1,78.46153846153847,69.61538461538461,5,21,71.28571428571429,67.35714285714286,11,17,0
02/25/2017,Maine,-10.34,Binghamton,-2.97,1,0,65.2,74.76666666666667,24,6,68.13333333333334,70.93333333333334,18,12,0
02/25/2017,Boise State,4.53,San Jose State,-1.67,0,1,75.26923076923077,70.38461538461539,9,17,74.0,73.61538461538461,12,14,0
02/25/2017,Kentucky,14.35,Florida,11.72,0,1,88.21428571428571,72.82142857142857,5,23,79.57142857142857,65.85714285714286,5,23,0
02/25/2017,Ohio,7.13,Kent State,4.6,1,0,78.42307692307692,70.15384615384616,8,18,77.5,72.46428571428571,12,16,1
02/25/2017,Lehigh,5.34,Army,-0.5,0,1,75.57142857142857,69.67857142857143,11,17,73.06896551724138,73.13793103448276,17,12,0
02/25/2017,Lamar,6.03,Houston Baptist,2.07,0,1,77.92857142857143,71.10714285714286,12,16,78.96153846153847,77.57692307692308,12,14,1
02/25/2017,Hofstra,0.59,James Madison,-3.18,1,0,77.53333333333333,76.9,16,14,66.2,69.7,21,9,0
02/25/2017,Indiana,7.03,Northwestern,6.03,0,1,80.67857142857143,72.60714285714286,13,15,72.14285714285714,64.78571428571429,8,20,0
02/25/2017,Iowa State,8.88,Baylor,10.0,0,1,80.70370370370371,71.0,9,18,73.14285714285714,62.107142857142854,5,23,0
02/25/2017,Idaho,1.68,Weber State,6.63,0,1,72.88461538461539,71.46153846153847,12,14,79.6923076923077,72.46153846153847,10,16,0
02/25/2017,IUPUI,-0.53,South Dakota,4.18,0,1,78.51724137931035,78.55172413793103,16,13,77.43333333333334,73.26666666666667,10,20,1
02/25/2017,Michigan,9.26,Purdue,12.97,0,1,74.07142857142857,65.78571428571429,10,18,81.03571428571429,66.17857142857143,5,23,0
02/25/2017,Penn State,-1.0,Minnesota,6.18,1,0,72.14285714285714,71.89285714285714,14,14,75.92857142857143,68.85714285714286,7,21,1
02/25/2017,Bowling Green State,-3.06,Miami (OH),-4.22,1,0,74.57142857142857,77.42857142857143,16,12,71.42857142857143,75.17857142857143,18,10,0
02/25/2017,Mississippi,1.67,Missouri,-3.75,0,1,78.46428571428571,76.64285714285714,11,17,68.70370370370371,71.66666666666667,20,7,0
02/25/2017,Loyola (MD),-2.58,American,-6.8,0,1,66.07142857142857,68.82142857142857,14,14,61.535714285714285,68.32142857142857,21,7,1
02/25/2017,Longwood,-13.0,Charleston Southern,-1.26,0,1,66.64285714285714,80.10714285714286,22,6,73.60714285714286,74.96428571428571,18,10,1
02/25/2017,Miami (FL),5.69,Duke,10.83,0,1,71.55555555555556,63.74074074074074,8,19,81.67857142857143,68.85714285714286,6,22,0
02/25/2017,Maryland,6.34,Iowa,2.31,0,1,74.92857142857143,67.71428571428571,6,22,80.5,78.03571428571429,13,15,1
02/25/2017,Evansville,0.82,Indiana State,-2.74,0,1,69.03333333333333,68.2,16,14,70.17241379310344,72.65517241379311,18,11,0
02/25/2017,Texas-San Antonio,-3.42,Florida Atlantic,-3.77,1,0,65.64285714285714,69.60714285714286,16,12,70.88461538461539,72.84615384615384,17,9,1
02/25/2017,Delaware,-6.79,Elon,3.47,1,0,64.5,71.1,18,12,75.2,72.06666666666666,13,17,1
02/25/2017,Florida International,-3.35,Texas-El Paso,0.47,0,1,70.25,73.78571428571429,22,6,68.51851851851852,68.11111111111111,15,12,1
02/25/2017,Richmond,2.59,Fordham,-2.41,1,0,74.29629629629629,72.55555555555556,11,16,66.10714285714286,67.21428571428571,15,13,0
02/25/2017,Tennessee Tech,-0.72,Eastern Kentucky,-4.29,1,0,72.06666666666666,72.66666666666667,18,12,70.73333333333333,75.3,19,11,1
02/25/2017,Drake,-5.87,Bradley,-5.15,0,1,71.58620689655173,77.27586206896552,22,7,65.26666666666667,70.63333333333334,19,11,1
02/25/2017,Idaho State,-10.39,Eastern Washington,3.42,1,0,69.14814814814815,78.96296296296296,22,5,79.0,75.82142857142857,9,19,1
02/25/2017,Northern Illinois,1.53,Eastern Michigan,4.76,1,0,72.67857142857143,69.57142857142857,13,15,77.96428571428571,73.28571428571429,15,13,1
02/25/2017,Hawaii,-0.2,Cal State Fullerton,2.42,0,1,68.53846153846153,67.88461538461539,13,13,73.88461538461539,71.92307692307692,12,14,0
02/25/2017,Harvard,6.07,Brown,-2.1,0,1,71.79166666666667,65.125,7,17,75.96296296296296,77.81481481481481,15,12,0
02/25/2017,Holy Cross,-1.75,Boston University,2.34,0,1,60.733333333333334,62.266666666666666,15,15,72.96551724137932,70.51724137931035,13,16,1
02/25/2017,High Point,-0.1,Gardner-Webb,6.88,0,1,68.6896551724138,67.48275862068965,14,15,76.33333333333333,69.93333333333334,13,17,1
02/25/2017,Grand Canyon,5.77,Missouri-Kansas City,-1.85,0,1,73.79310344827586,68.06896551724138,9,20,76.96551724137932,78.51724137931035,14,15,0
02/25/2017,Furman,8.13,Wofford,3.45,0,1,74.66666666666667,66.16666666666667,10,20,79.06666666666666,75.23333333333333,15,15,0
02/25/2017,Louisiana State,-8.16,Georgia,1.55,1,0,74.77777777777777,83.0,18,9,72.10714285714286,69.42857142857143,12,16,1
02/25/2017,Brigham Young,7.09,Gonzaga,23.42,1,0,81.13333333333334,72.83333333333333,10,20,85.75862068965517,60.86206896551724,0,29,0
02/26/2017,Northern Kentucky,4.74,Valparaiso,6.75,0,1,76.06666666666666,71.53333333333333,10,20,76.3,68.9,6,24,0
02/26/2017,Notre Dame,8.79,Georgia Tech,0.22,0,1,79.46428571428571,69.64285714285714,7,21,67.96428571428571,66.78571428571429,12,16,0
02/26/2017,Rider,-0.06,Quinnipiac,-6.65,1,0,75.33333333333333,75.4,14,16,76.75862068965517,82.62068965517241,19,10,0
02/26/2017,Fairfield,-0.77,Niagara,-3.97,1,0,72.85714285714286,73.39285714285714,13,15,74.76666666666667,78.8,21,9,0
02/26/2017,Milwaukee,-4.2,Oakland,8.72,0,1,67.23333333333333,72.66666666666667,22,8,79.2,70.23333333333333,7,23,1
02/26/2017,Nebraska,-3.1,Illinois,1.91,0,1,70.88888888888889,71.62962962962963,15,12,72.75,70.42857142857143,12,16,1
02/26/2017,Wright State,4.63,Illinois-Chicago,-0.15,0,1,76.7,72.86666666666666,11,19,77.46666666666667,76.46666666666667,16,14,0
02/26/2017,Washington,-4.68,Washington State,-6.35,1,0,77.77777777777777,80.88888888888889,18,9,70.55555555555556,76.5925925925926,15,12,1
02/26/2017,Butler,7.9,Xavier,3.26,1,0,77.0,68.17857142857143,6,22,74.5,70.78571428571429,10,18,0
02/26/2017,Siena,0.24,Marist,-9.59,0,1,73.86666666666666,74.63333333333334,16,14,69.53333333333333,79.1,22,8,0
02/26/2017,East Carolina,-1.82,Tulsa,-2.84,1,0,62.42857142857143,63.892857142857146,15,13,67.33333333333333,69.22222222222223,14,13,1
02/26/2017,Central Florida,6.59,Cincinnati,13.65,0,1,67.71428571428571,61.107142857142854,10,18,76.21428571428571,61.357142857142854,3,25,0
02/26/2017,George Washington,0.42,George Mason,2.94,0,1,69.5,69.71428571428571,13,15,75.78571428571429,71.60714285714286,10,18,0
02/26/2017,Green Bay,3.1,Detroit Mercy,-7.84,0,1,80.13793103448276,76.79310344827586,12,17,77.44827586206897,84.6896551724138,21,8,0
02/26/2017,Canisius,0.82,Saint Peter's,4.72,0,1,79.7,78.6,13,17,66.58620689655173,61.44827586206897,12,17,1
02/26/2017,Alabama-Birmingham,1.61,Middle Tennessee,11.71,0,1,72.82142857142857,70.75,13,15,73.96428571428571,63.035714285714285,4,24,1
02/26/2017,Southern California,5.52,Arizona State,-3.09,1,0,78.64285714285714,73.60714285714286,7,21,79.13793103448276,81.79310344827586,16,13,1
02/26/2017,Memphis,3.28,Houston,9.25,0,1,74.57142857142857,69.03571428571429,10,18,75.35714285714286,64.64285714285714,8,20,1
02/26/2017,La Salle,-1.03,Massachusetts,-0.03,1,0,76.96153846153847,77.1923076923077,12,14,72.75,72.5,15,13,1
02/26/2017,Michigan State,3.36,Wisconsin,10.53,0,1,72.03571428571429,69.0,11,17,73.10714285714286,61.32142857142857,6,22,0
02/26/2017,Monmouth,8.03,Iona,4.12,1,0,81.0,73.06666666666666,5,25,80.5,76.53333333333333,11,19,0
02/26/2017,Louisville,11.69,Syracuse,5.31,0,1,77.28571428571429,64.5,6,22,76.17241379310344,70.44827586206897,12,17,0
02/27/2017,Savannah State,-6.21,North Carolina Central,11.73,1,0,85.77777777777777,92.74074074074075,16,11,75.14285714285714,63.642857142857146,6,22,0
02/27/2017,Bethune-Cookman,-6.72,North Carolina A&T,-11.84,1,0,71.57142857142857,78.71428571428571,21,7,63.89655172413793,76.6896551724138,27,2,0
02/27/2017,East Tennessee State,10.56,North Carolina-Greensboro,6.38,1,0,80.6,69.13333333333334,6,24,75.06666666666666,68.3,8,22,1
02/27/2017,Coppin State,-12.56,Morgan State,-3.2,1,0,65.44827586206897,78.6896551724138,21,8,67.51851851851852,71.11111111111111,14,13,1
02/27/2017,Mercer,2.59,Samford,3.09,0,1,70.43333333333334,67.73333333333333,16,14,80.03333333333333,76.66666666666667,13,17,0
02/27/2017,Lipscomb,7.33,NJIT,-2.23,0,1,84.58064516129032,77.58064516129032,12,19,72.83333333333333,74.1,20,10,0
02/27/2017,Grambling,-1.55,Mississippi Valley State,-13.5,1,0,70.82142857142857,73.67857142857143,15,13,69.0,84.3103448275862,24,5,1
02/27/2017,North Florida,-1.09,Jacksonville,2.56,0,1,77.6774193548387,78.64516129032258,18,13,77.64516129032258,74.90322580645162,14,17,0
02/27/2017,Virginia Tech,4.84,Miami (FL),5.69,0,1,79.25,73.82142857142857,8,20,70.96428571428571,63.25,8,20,0
02/27/2017,North Carolina,14.29,Virginia,10.97,1,0,86.43333333333334,70.63333333333334,5,25,67.07142857142857,55.75,9,19,1
02/27/2017,Virginia Military Institute,-9.63,Western Carolina,-11.88,1,0,68.85714285714286,78.07142857142857,22,6,60.4,73.3,22,8,1
02/27/2017,South Alabama,-1.19,Texas State,4.15,1,0,72.25,72.14285714285714,15,13,66.14814814814815,62.851851851851855,11,16,1
02/27/2017,Kennesaw State,-1.72,South Carolina Upstate,2.16,1,0,75.3,76.8,17,13,78.70967741935483,76.41935483870968,13,18,0
02/27/2017,Texas-Arlington,8.3,Troy,6.78,0,1,77.89285714285714,69.17857142857143,6,22,79.72413793103448,73.17241379310344,13,16,0
02/27/2017,Arkansas-Pine Bluff,-10.72,Jackson State,-2.38,0,1,61.63333333333333,72.33333333333333,23,7,64.42857142857143,67.82142857142857,17,11,1
02/27/2017,Arkansas-Little Rock,0.09,Georgia Southern,3.03,0,1,69.46428571428571,69.25,15,13,77.65517241379311,73.37931034482759,11,18,0
02/27/2017,West Virginia,15.65,Baylor,10.0,1,0,84.48275862068965,66.37931034482759,6,23,73.0,62.44827586206897,6,23,1
02/27/2017,Arkansas State,4.22,Georgia State,4.56,0,1,73.42857142857143,68.46428571428571,9,19,74.64285714285714,69.17857142857143,10,18,0
02/27/2017,Prairie View,-4.33,Alabama State,-8.48,1,0,68.48275862068965,74.34482758620689,19,10,66.07407407407408,73.85185185185185,19,8,0
02/27/2017,Alabama A&M,-15.97,Texas Southern,2.65,0,1,61.80769230769231,78.11538461538461,24,2,74.17857142857143,72.82142857142857,11,17,1
02/27/2017,Appalachian State,-2.37,Louisiana-Lafayette,5.64,0,1,74.25925925925925,75.74074074074075,19,8,82.0,76.21428571428571,11,17,1
02/27/2017,Howard,-7.94,Maryland-Eastern Shore,-4.68,0,1,63.10344827586207,72.20689655172414,22,7,72.34482758620689,76.96551724137932,18,11,0
02/27/2017,Hampton,-1.8,Norfolk State,-1.42,0,1,69.03703703703704,71.37037037037037,15,12,70.03448275862068,71.93103448275862,14,15,0
02/27/2017,Kansas,10.34,Oklahoma,-1.19,0,1,82.82758620689656,71.82758620689656,3,26,73.67857142857143,74.14285714285714,18,10,0
02/27/2017,Louisiana-Monroe,-3.06,Coastal Carolina,-0.7,1,0,67.14285714285714,69.53571428571429,20,8,72.44827586206897,72.93103448275862,15,14,1
02/27/2017,Chattanooga,5.87,Citadel,-4.76,1,0,74.86206896551724,67.86206896551724,10,19,91.13333333333334,96.56666666666666,20,10,1
02/27/2017,Florida Gulf Coast,10.64,Stetson,-5.72,0,1,79.43333333333334,69.66666666666667,7,23,77.87096774193549,82.80645161290323,20,11,0
02/28/2017,Northern Illinois,1.53,Western Michigan,0.28,0,1,72.51724137931035,70.06896551724138,14,15,76.10714285714286,76.60714285714286,15,13,1
02/28/2017,Missouri,-3.75,Texas A&M,2.39,0,1,69.0,71.96428571428571,21,7,71.85714285714286,68.64285714285714,13,15,1
02/28/2017,Penn State,-1.0,Ohio State,3.03,0,1,72.10344827586206,72.20689655172414,15,14,72.72413793103448,68.96551724137932,13,16,1
02/28/2017,Buffalo,3.47,Ohio,7.13,1,0,77.86206896551724,74.48275862068965,14,15,78.0,70.14814814814815,9,18,0
02/28/2017,Kentucky,14.35,Vanderbilt,3.12,0,1,87.79310344827586,72.58620689655173,5,24,71.82758620689656,68.75862068965517,13,16,0
02/28/2017,Iowa State,8.88,Oklahoma State,7.5,0,1,80.39285714285714,70.92857142857143,9,19,85.72413793103448,76.86206896551724,9,20,0
02/28/2017,Lafayette,-9.57,Loyola (MD),-2.58,1,0,66.58620689655173,76.37931034482759,20,9,65.93103448275862,68.65517241379311,15,14,1
02/28/2017,South Carolina,7.59,Mississippi State,1.22,0,1,73.10344827586206,64.37931034482759,8,21,72.89285714285714,71.96428571428571,14,14,0
02/28/2017,Georgetown,1.88,Seton Hall,3.13,1,0,75.24137931034483,72.13793103448276,15,14,74.25,71.14285714285714,10,18,1
02/28/2017,Ball State,3.58,Toledo,3.39,1,0,79.03448275862068,75.37931034482759,11,18,80.3103448275862,76.79310344827586,14,15,0
02/28/2017,Purdue,12.97,Indiana,7.03,0,1,80.65517241379311,66.72413793103448,6,23,80.06896551724138,72.24137931034483,13,16,0
02/28/2017,DePaul,-5.69,Providence,3.63,1,0,69.41379310344827,74.51724137931035,20,9,70.03448275862068,66.3103448275862,11,18,1
02/28/2017,Maryland,6.34,Rutgers,-1.58,1,0,74.72413793103448,68.24137931034483,7,22,66.03448275862068,66.79310344827586,16,13,0
02/28/2017,Presbyterian,-13.63,Campbell,0.79,1,0,61.172413793103445,74.62068965517241,24,5,71.03333333333333,70.8,16,14,1
02/28/2017,Bowling Green State,-3.06,Kent State,4.6,0,1,74.41379310344827,76.62068965517241,16,13,77.24137931034483,72.27586206896552,12,17,1
02/28/2017,Central Michigan,0.59,Eastern Michigan,4.76,0,1,88.24137931034483,86.0,13,16,78.17241379310344,73.10344827586206,15,14,1
02/28/2017,Army,-0.5,American,-6.8,0,1,72.93333333333334,73.46666666666667,18,12,61.62068965517241,68.10344827586206,21,8,0
02/28/2017,Akron,6.91,Miami (OH),-4.22,0,1,78.13793103448276,70.79310344827586,6,23,70.82758620689656,75.0,19,10,1
02/28/2017,Boise State,4.53,Fresno State,3.69,0,1,75.62962962962963,70.66666666666667,9,18,74.42857142857143,70.71428571428571,11,17,1
02/28/2017,Longwood,-13.0,Charleston Southern,-1.26,1,0,67.03448275862068,80.3103448275862,23,6,74.03448275862068,75.06896551724138,18,11,1
02/28/2017,Duke,10.83,Florida State,11.18,0,1,80.58620689655173,68.37931034482759,7,22,84.06896551724138,71.55172413793103,6,23,0
02/28/2017,Davidson,2.19,St. Bonaventure,4.47,0,1,74.4074074074074,71.55555555555556,13,14,78.57142857142857,73.5,10,18,0
02/28/2017,Georgia Tech,0.22,Pittsburgh,-1.82,0,1,67.6896551724138,66.6896551724138,13,16,75.37931034482759,75.93103448275862,14,15,0
02/28/2017,Colorado State,5.15,Wyoming,1.97,0,1,72.20689655172414,66.6896551724138,9,20,77.96551724137932,75.62068965517241,12,17,0
02/28/2017,Creighton,9.62,St. John's (NY),-1.94,0,1,83.51724137931035,72.48275862068965,7,22,77.58620689655173,77.55172413793103,16,13,0
03/01/2017,San Diego State,5.94,Air Force,-2.0,0,1,69.21428571428571,63.25,12,16,74.65517241379311,75.13793103448276,18,11,0
03/01/2017,Saint Louis,-7.94,La Salle,-1.03,0,1,61.241379310344826,70.24137931034483,19,10,76.74074074074075,77.44444444444444,13,14,0
03/01/2017,San Jose State,-1.67,Nevada,9.03,0,1,74.14814814814815,74.03703703703704,13,14,79.55172413793103,71.06896551724138,6,23,1
03/01/2017,Southeast Missouri State,-0.12,Tennessee State,3.4,0,0,75.19354838709677,74.6774193548387,17,14,71.0,67.37931034482759,12,17,0
03/01/2017,Washington State,-6.35,Southern California,5.52,1,0,70.85714285714286,76.39285714285714,15,13,78.75862068965517,73.93103448275862,8,21,1
03/01/2017,Michigan,9.26,Northwestern,6.03,1,0,74.34482758620689,65.93103448275862,10,19,71.79310344827586,64.72413793103448,9,20,1
03/01/2017,Notre Dame,8.79,Boston College,-5.88,0,1,78.93103448275862,69.3103448275862,7,22,72.6896551724138,77.65517241379311,20,9,0
03/01/2017,Maryland-Baltimore County,4.27,New Hampshire,5.03,1,0,82.0,77.27586206896552,11,18,72.06666666666666,65.9,11,19,1
03/01/2017,Saint Joseph's,-3.55,Rhode Island,8.48,0,1,70.71428571428571,73.82142857142857,18,10,73.28571428571429,65.57142857142857,9,19,1
03/01/2017,Saint Francis (PA),1.56,Bryant,-3.28,0,1,75.44827586206897,74.17241379310344,15,14,74.03225806451613,76.70967741935483,19,12,0
03/01/2017,Maine,-10.34,Vermont,11.97,1,0,65.41935483870968,74.64516129032258,24,7,73.70967741935483,63.193548387096776,5,26,1
03/01/2017,Wagner,2.47,Fairleigh Dickinson,-2.23,0,1,68.03571428571429,65.42857142857143,13,15,72.86206896551724,75.10344827586206,18,11,0
03/01/2017,UCLA,15.03,Washington,-4.68,0,1,91.58620689655173,75.58620689655173,3,26,77.53571428571429,80.82142857142857,19,9,0
03/01/2017,Xavier,3.26,Marquette,7.52,0,1,74.65517241379311,71.37931034482759,11,18,82.0,74.14285714285714,11,17,1
03/01/2017,Wake Forest,4.75,Louisville,11.69,0,1,81.64285714285714,76.82142857142857,12,16,77.65517241379311,64.62068965517241,6,23,0
03/01/2017,Tennessee Tech,-0.72,Murray State,2.91,0,0,72.03225806451613,72.74193548387096,19,12,80.4,77.23333333333333,16,14,1
03/01/2017,Stony Brook,0.35,Binghamton,-2.97,0,1,69.58620689655173,69.3103448275862,12,17,68.2258064516129,70.96774193548387,19,12,0
03/01/2017,Texas Christian,3.59,Kansas State,4.79,0,1,73.79310344827586,69.41379310344827,12,17,72.79310344827586,68.0,12,17,1
03/01/2017,Texas,-1.76,Texas Tech,6.25,1,0,68.27586206896552,69.51724137931035,19,10,75.13793103448276,67.82758620689656,12,17,1
