Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
1/16/2016,Pine Manor,Away,56,Dartmouth,121,Home,,Loss,-65,0.00,0.11,Non Division 1
1/16/2016,Columbia,Home,74,Cornell,70,Away,,Win,4,6.97,-7.18,Division 1
1/16/2016,Cornell,Away,70,Columbia,74,Home,,Loss,-4,-7.18,6.97,Division 1
1/16/2016,Davidson,Home,86,Massachusetts,74,Away,,Win,12,1.31,-2.31,Division 1
1/16/2016,Northeastern,Away,69,Delaware,60,Home,,Win,9,1.12,-9.47,Division 1
1/16/2016,Detroit Mercy,Home,82,Oakland,86,Away,,Loss,-4,0.90,7.41,Division 1
1/16/2016,Massachusetts,Away,74,Davidson,86,Home,,Loss,-12,-2.31,1.31,Division 1
1/16/2016,Delaware,Home,60,Northeastern,69,Away,,Loss,-9,-9.47,1.12,Division 1
1/16/2016,Kentucky,Away,70,Auburn,75,Home,,Loss,-5,11.41,-7.39,Division 1
1/16/2016,Ball State,Home,48,Miami (OH),46,Away,,Win,2,3.73,-5.26,Division 1
1/16/2016,Arkansas State,Home,72,Appalachian State,86,Away,,Loss,-14,-2.29,-6.81,Division 1
1/16/2016,Auburn,Home,75,Kentucky,70,Away,,Win,5,-7.39,11.41,Division 1
1/16/2016,Miami (OH),Away,46,Ball State,48,Home,,Loss,-2,-5.26,3.73,Division 1
1/16/2016,Bethune-Cookman,Home,54,Coppin State,62,Away,,Loss,-8,-2.24,-8.29,Division 1
1/16/2016,Coppin State,Away,62,Bethune-Cookman,54,Home,,Win,8,-8.29,-2.24,Division 1
1/16/2016,Austin Peay,Away,58,Belmont,76,Home,,Loss,-18,0.09,4.42,Division 1
1/16/2016,Belmont,Home,76,Austin Peay,58,Away,,Win,18,4.42,0.09,Division 1
1/16/2016,Arizona,Home,90,Washington State,66,Away,,Win,24,12.21,-6.68,Division 1
1/16/2016,Washington State,Away,66,Arizona,90,Home,,Loss,-24,-6.68,12.21,Division 1
1/16/2016,Alabama A&M,Away,80,Alabama State,75,Home,,Win,5,-2.28,-2.94,Division 1
1/16/2016,Alabama State,Home,75,Alabama A&M,80,Away,,Loss,-5,-2.94,-2.28,Division 1
1/16/2016,Arizona State,Home,85,Washington,89,Away,,Loss,-4,-0.69,3.59,Division 1
1/16/2016,Southern,Away,69,Arkansas-Pine Bluff,55,Home,,Win,14,3.82,-13.79,Division 1
1/16/2016,Appalachian State,Away,86,Arkansas State,72,Home,,Win,14,-6.81,-2.29,Division 1
1/16/2016,Washington,Away,89,Arizona State,85,Home,,Win,4,3.59,-0.69,Division 1
1/16/2016,Arkansas-Pine Bluff,Home,55,Southern,69,Away,,Loss,-14,-13.79,3.82,Division 1
1/16/2016,St. John's (NY),Away,58,Butler,78,Home,,Loss,-20,-9.31,9.42,Division 1
1/16/2016,Cal Poly,Home,96,Long Beach State,92,Away,,Win,4,-2.80,1.47,Division 1
1/16/2016,Central Michigan,Away,61,Buffalo,74,Home,,Loss,-13,3.45,2.69,Division 1
1/16/2016,Butler,Home,78,St. John's (NY),58,Away,,Win,20,9.42,-9.31,Division 1
1/16/2016,Long Beach State,Away,92,Cal Poly,96,Home,,Loss,-4,1.47,-2.80,Division 1
1/16/2016,Cal State Northridge,Home,72,UC-Riverside,75,Away,,Loss,-3,-3.93,-0.03,Division 1
1/16/2016,UC-Riverside,Away,75,Cal State Northridge,72,Home,,Win,3,-0.03,-3.93,Division 1
1/16/2016,Cal State Fullerton,Home,79,Hawaii,86,Away,,Loss,-7,-4.10,11.09,Division 1
1/16/2016,Hawaii,Away,86,Cal State Fullerton,79,Home,,Win,7,11.09,-4.10,Division 1
1/16/2016,Bradley,Home,42,Missouri State,61,Away,,Loss,-19,-13.91,-5.25,Division 1
1/16/2016,Missouri State,Away,61,Bradley,42,Home,,Win,19,-5.25,-13.91,Division 1
1/16/2016,Boise State,Home,53,San Diego State,56,Away,,Loss,-3,7.31,7.69,Division 1
1/16/2016,San Diego State,Away,56,Boise State,53,Home,,Win,3,7.69,7.31,Division 1
1/16/2016,Bryant,Home,61,Long Island University,79,Away,,Loss,-18,-11.06,-0.77,Division 1
1/16/2016,Colgate,Away,84,Bucknell,73,Home,,Win,11,-1.73,5.67,Division 1
1/16/2016,Buffalo,Home,74,Central Michigan,61,Away,,Win,13,2.69,3.45,Division 1
1/16/2016,Long Island University,Away,79,Bryant,61,Home,,Win,18,-0.77,-11.06,Division 1
1/16/2016,Bucknell,Home,73,Colgate,84,Away,,Loss,-11,5.67,-1.73,Division 1
1/16/2016,Texas Southern,Away,71,Jackson State,65,Home,,Win,6,2.66,3.21,Division 1
1/16/2016,Jacksonville,Home,76,Lipscomb,73,Away,,Win,3,0.41,-3.00,Division 1
1/16/2016,IUPUI,Home,76,Denver,61,Away,,Win,15,-5.66,-0.10,Division 1
1/16/2016,Jackson State,Home,65,Texas Southern,71,Away,,Loss,-6,3.21,2.66,Division 1
1/16/2016,Lipscomb,Away,73,Jacksonville,76,Home,,Loss,-3,-3.00,0.41,Division 1
1/16/2016,Kansas,Home,70,Texas Christian,63,Away,,Win,7,13.82,-4.91,Division 1
1/16/2016,Texas Christian,Away,63,Kansas,70,Home,,Loss,-7,-4.91,13.82,Division 1
1/16/2016,Jacksonville State,Home,82,Tennessee-Martin,60,Away,,Win,22,-4.32,1.82,Division 1
1/16/2016,Tennessee-Martin,Away,60,Jacksonville State,82,Home,,Loss,-22,1.82,-4.32,Division 1
1/16/2016,Idaho,Home,83,Southern Utah,85,Away,,Loss,-2,3.82,-10.33,Division 1
1/16/2016,Southern Utah,Away,85,Idaho,83,Home,,Win,2,-10.33,3.82,Division 1
1/16/2016,Harvard,Away,69,Howard,61,Home,,Win,8,0.53,-3.64,Division 1
1/16/2016,Howard,Home,61,Harvard,69,Away,,Loss,-8,-3.64,0.53,Division 1
1/16/2016,Illinois,Home,67,Nebraska,78,Away,,Loss,-11,-2.65,3.26,Division 1
1/16/2016,Milwaukee,Away,87,Illinois-Chicago,62,Home,,Win,25,6.88,-10.90,Division 1
1/16/2016,Denver,Away,61,IUPUI,76,Home,,Loss,-15,-0.10,-5.66,Division 1
1/16/2016,Nebraska,Away,78,Illinois,67,Home,,Win,11,3.26,-2.65,Division 1
1/16/2016,Illinois-Chicago,Home,62,Milwaukee,87,Away,,Loss,-25,-10.90,6.88,Division 1
1/16/2016,Ohio State,Away,65,Maryland,100,Home,,Loss,-35,2.42,9.79,Division 1
1/16/2016,Maryland-Baltimore County,Home,89,Massachusetts-Lowell,95,Away,,Loss,-6,-8.50,-6.21,Division 1
1/16/2016,Xavier,Away,74,Marquette,66,Home,,Win,8,10.21,2.09,Division 1
1/16/2016,Maryland,Home,100,Ohio State,65,Away,,Win,35,9.79,2.42,Division 1
1/16/2016,Massachusetts-Lowell,Away,95,Maryland-Baltimore County,89,Home,,Win,6,-6.21,-8.50,Division 1
1/16/2016,Memphis,Home,71,South Florida,56,Away,,Win,15,6.40,-8.09,Division 1
1/16/2016,South Florida,Away,56,Memphis,71,Home,,Loss,-15,-8.09,6.40,Division 1
1/16/2016,McNeese State,Home,72,Sam Houston State,68,Away,,Win,4,-7.52,3.88,Division 1
1/16/2016,Sam Houston State,Away,68,McNeese State,72,Home,,Loss,-4,3.88,-7.52,Division 1
1/16/2016,Kent State,Home,89,Ohio,82,Away,,Win,7,1.79,3.85,Division 1
1/16/2016,Ohio,Away,82,Kent State,89,Home,,Loss,-7,3.85,1.79,Division 1
1/16/2016,Iowa State,Away,76,Kansas State,63,Home,,Win,13,6.94,2.00,Division 1
1/16/2016,Kansas State,Home,63,Iowa State,76,Away,,Loss,-13,2.00,6.94,Division 1
1/16/2016,Lamar,Home,86,Northwestern State,82,Away,,Win,4,-1.57,-6.75,Division 1
1/16/2016,Louisiana State,Home,76,Arkansas,74,Away,,Win,2,1.85,3.47,Division 1
1/16/2016,Marquette,Home,66,Xavier,74,Away,,Loss,-8,2.09,10.21,Division 1
1/16/2016,Northwestern State,Away,82,Lamar,86,Home,,Loss,-4,-6.75,-1.57,Division 1
1/16/2016,Arkansas,Away,74,Louisiana State,76,Home,,Loss,-2,3.47,1.85,Division 1
1/16/2016,San Jose State,Away,74,Fresno State,81,Home,,Loss,-7,-3.35,5.06,Division 1
1/16/2016,Georgetown,Home,50,Villanova,55,Away,,Loss,-5,1.79,13.26,Division 1
1/16/2016,Southern Mississippi,Away,66,Florida International,60,Home,,Win,6,-6.17,1.09,Division 1
1/16/2016,Fresno State,Home,81,San Jose State,74,Away,,Win,7,5.06,-3.35,Division 1
1/16/2016,Villanova,Away,55,Georgetown,50,Home,,Win,5,13.26,1.79,Division 1
1/16/2016,Georgia Southern,Home,66,Louisiana-Monroe,51,Away,,Win,15,1.48,3.39,Division 1
1/16/2016,Louisiana-Monroe,Away,51,Georgia Southern,66,Home,,Loss,-15,3.39,1.48,Division 1
1/16/2016,Georgia,Home,45,Texas A&M,79,Away,,Loss,-34,0.94,10.38,Division 1
1/16/2016,Texas A&M,Away,79,Georgia,45,Home,,Win,34,10.38,0.94,Division 1
1/16/2016,Florida A&M,Home,72,Morgan State,65,Away,,Win,7,-9.14,-4.19,Division 1
1/16/2016,Morgan State,Away,65,Florida A&M,72,Home,,Loss,-7,-4.19,-9.14,Division 1
1/16/2016,Eastern Washington,Home,96,Northern Arizona,73,Away,,Win,23,5.00,-12.80,Division 1
1/16/2016,Northern Arizona,Away,73,Eastern Washington,96,Home,,Loss,-23,-12.80,5.00,Division 1
1/16/2016,Florida Atlantic,Home,63,Louisiana Tech,61,Away,,Win,2,-7.70,7.31,Division 1
1/16/2016,South Carolina Upstate,Away,56,Florida Gulf Coast,85,Home,,Loss,-29,-5.63,6.52,Division 1
1/16/2016,Florida International,Home,60,Southern Mississippi,66,Away,,Loss,-6,1.09,-6.17,Division 1
1/16/2016,Louisiana Tech,Away,61,Florida Atlantic,63,Home,,Loss,-2,7.31,-7.70,Division 1
1/16/2016,Florida Gulf Coast,Home,85,South Carolina Upstate,56,Away,,Win,29,6.52,-5.63,Division 1
1/16/2016,Vermont,Away,83,Hartford,68,Home,,Win,15,4.50,-7.64,Division 1
1/16/2016,Coastal Carolina,Away,71,High Point,68,Home,,Win,3,7.38,7.65,Division 1
1/16/2016,Utah Valley,Away,88,Grand Canyon,99,Home,,Loss,-11,-2.67,8.16,Division 1
1/16/2016,Hartford,Home,68,Vermont,83,Away,,Loss,-15,-7.64,4.50,Division 1
1/16/2016,High Point,Home,68,Coastal Carolina,71,Away,,Loss,-3,7.65,7.38,Division 1
1/16/2016,Holy Cross,Home,66,Lehigh,87,Away,,Loss,-21,-4.33,1.81,Division 1
1/16/2016,Lehigh,Away,87,Holy Cross,66,Home,,Win,21,1.81,-4.33,Division 1
1/16/2016,Hofstra,Home,82,James Madison,86,Away,,Loss,-4,5.27,6.50,Division 1
1/16/2016,James Madison,Away,86,Hofstra,82,Home,,Win,4,6.50,5.27,Division 1
1/16/2016,Georgia Tech,Home,77,Virginia Tech,78,Away,,Loss,-1,2.12,2.42,Division 1
1/16/2016,Virginia Tech,Away,78,Georgia Tech,77,Home,,Win,1,2.42,2.12,Division 1
1/16/2016,Georgia State,Home,54,Louisiana-Lafayette,87,Away,,Loss,-33,0.70,6.42,Division 1
1/16/2016,Louisiana-Lafayette,Away,87,Georgia State,54,Home,,Win,33,6.42,0.70,Division 1
1/16/2016,Gonzaga,Home,88,San Diego,52,Away,,Win,36,13.45,-8.40,Division 1
1/16/2016,Prairie View,Away,63,Grambling,66,Home,,Loss,-3,-10.61,-6.00,Division 1
1/16/2016,Grand Canyon,Home,99,Utah Valley,88,Away,,Win,11,8.16,-2.67,Division 1
1/16/2016,San Diego,Away,52,Gonzaga,88,Home,,Loss,-36,-8.40,13.45,Division 1
1/16/2016,Grambling,Home,66,Prairie View,63,Away,,Win,3,-6.00,-10.61,Division 1
1/17/2016,George Mason,Away,92,Saint Louis,79,Home,,Win,13,-5.41,-6.22,Division 1
1/17/2016,Rider,Home,79,Iona,75,Away,,Win,4,-1.39,5.94,Division 1
1/17/2016,Marist,Away,67,Saint Peter's,76,Home,,Loss,-9,-7.17,-0.70,Division 1
1/17/2016,Saint Louis,Home,79,George Mason,92,Away,,Loss,-13,-6.22,-5.41,Division 1
1/17/2016,Canisius,Away,63,Quinnipiac,53,Home,,Win,10,-1.85,-5.40,Division 1
1/17/2016,Virginia Military Institute,Away,68,North Carolina-Greensboro,85,Home,,Loss,-17,-6.10,-0.75,Division 1
1/17/2016,Iona,Away,75,Rider,79,Home,,Loss,-4,5.94,-1.39,Division 1
1/17/2016,Quinnipiac,Home,53,Canisius,63,Away,,Loss,-10,-5.40,-1.85,Division 1
1/17/2016,Saint Peter's,Home,76,Marist,67,Away,,Win,9,-0.70,-7.17,Division 1
1/17/2016,Wichita State,Home,82,Indiana State,62,Away,,Win,20,13.97,-1.63,Division 1
1/17/2016,Indiana State,Away,62,Wichita State,82,Home,,Loss,-20,-1.63,13.97,Division 1
1/17/2016,Wisconsin,Home,77,Michigan State,76,Away,,Win,1,4.27,16.38,Division 1
1/17/2016,Michigan State,Away,76,Wisconsin,77,Home,,Loss,-1,16.38,4.27,Division 1
1/17/2016,Tulane,Home,45,Southern Methodist,60,Away,,Loss,-15,-4.65,13.87,Division 1
1/17/2016,Southern Methodist,Away,60,Tulane,45,Home,,Win,15,13.87,-4.65,Division 1
1/17/2016,Utah,Home,59,Oregon State,53,Away,,Win,6,8.47,2.10,Division 1
1/17/2016,Oregon State,Away,53,Utah,59,Home,,Loss,-6,2.10,8.47,Division 1
1/17/2016,DePaul,Home,80,Creighton,91,Away,,Loss,-11,-7.52,6.30,Division 1
1/17/2016,Creighton,Away,91,DePaul,80,Home,,Win,11,6.30,-7.52,Division 1
1/17/2016,Southern Illinois,Away,81,Drake,76,Home,,Win,5,4.09,-4.66,Division 1
1/17/2016,Drake,Home,76,Southern Illinois,81,Away,,Loss,-5,-4.66,4.09,Division 1
1/17/2016,Army,Home,65,American,45,Away,,Win,20,2.47,-8.10,Division 1
1/17/2016,American,Away,45,Army,65,Home,,Loss,-20,-8.10,2.47,Division 1
1/17/2016,Oregon,Away,87,Colorado,91,Home,,Loss,-4,9.71,5.33,Division 1
1/17/2016,Colorado,Home,91,Oregon,87,Away,,Win,4,5.33,9.71,Division 1
1/17/2016,Florida State,Home,69,Virginia,62,Away,,Win,7,4.48,10.41,Division 1
1/17/2016,Manhattan,Home,69,Niagara,64,Away,,Win,5,-4.35,-7.55,Division 1
1/17/2016,Michigan,Away,71,Iowa,82,Home,,Loss,-11,6.82,9.39,Division 1
1/17/2016,North Carolina-Greensboro,Home,85,Virginia Military Institute,68,Away,,Win,17,-0.75,-6.10,Division 1
1/17/2016,Niagara,Away,64,Manhattan,69,Home,,Loss,-5,-7.55,-4.35,Division 1
1/17/2016,Connecticut,Away,69,Houston,57,Home,,Win,12,10.32,9.00,Division 1
1/17/2016,Virginia,Away,62,Florida State,69,Home,,Loss,-7,10.41,4.48,Division 1
1/17/2016,Iowa,Home,82,Michigan,71,Away,,Win,11,9.39,6.82,Division 1
1/17/2016,Houston,Home,57,Connecticut,69,Away,,Loss,-12,9.00,10.32,Division 1
1/18/2016,Purdue,Away,107,Rutgers,57,Home,,Win,50,13.15,-12.66,Division 1
1/18/2016,North Carolina Central,Home,79,Hampton,80,Away,,Loss,-1,-0.41,0.94,Division 1
1/18/2016,Hampton,Away,80,North Carolina Central,79,Home,,Win,1,0.94,-0.41,Division 1
1/18/2016,Sam Houston State,Home,87,Nicholls State,76,Away,,Win,11,3.88,-8.82,Division 1
1/18/2016,Nicholls State,Away,76,Sam Houston State,87,Home,,Loss,-11,-8.82,3.88,Division 1
1/18/2016,Rutgers,Home,57,Purdue,107,Away,,Loss,-50,-12.66,13.15,Division 1
1/18/2016,North Carolina A&T,Home,68,Norfolk State,75,Away,,Loss,-7,-8.25,0.97,Division 1
1/18/2016,Siena,Away,69,Monmouth,85,Home,,Loss,-16,5.38,7.74,Division 1
1/18/2016,Monmouth,Home,85,Siena,69,Away,,Win,16,7.74,5.38,Division 1
1/18/2016,Southern,Away,67,Mississippi Valley State,54,Home,,Win,13,3.82,-11.74,Division 1
1/18/2016,Norfolk State,Away,75,North Carolina A&T,68,Home,,Win,7,0.97,-8.25,Division 1
1/18/2016,Stephen F. Austin,Away,82,New Orleans,58,Home,,Win,24,17.56,-2.53,Division 1
1/18/2016,New Orleans,Home,58,Stephen F. Austin,82,Away,,Loss,-24,-2.53,17.56,Division 1
1/18/2016,Delaware State,Away,47,Savannah State,64,Home,,Loss,-17,-11.13,-5.19,Division 1
1/18/2016,Detroit Mercy,Away,76,Wright State,77,Home,,Loss,-1,0.90,2.74,Division 1
1/18/2016,Vermont,Home,82,Massachusetts-Lowell,93,Away,,Loss,-11,4.50,-6.21,Division 1
1/18/2016,Massachusetts-Lowell,Away,93,Vermont,82,Home,,Win,11,-6.21,4.50,Division 1
1/18/2016,Youngstown State,Home,65,Valparaiso,96,Away,,Loss,-31,-7.66,13.56,Division 1
1/18/2016,Valparaiso,Away,96,Youngstown State,65,Home,,Win,31,13.56,-7.66,Division 1
1/18/2016,Wright State,Home,77,Detroit Mercy,76,Away,,Win,1,2.74,0.90,Division 1
1/18/2016,Texas Tech,Away,76,Texas Christian,69,Home,,Win,7,1.72,-4.91,Division 1
1/18/2016,South Carolina State,Home,68,Maryland-Eastern Shore,63,Away,,Win,5,0.12,-6.91,Division 1
1/18/2016,Maryland-Eastern Shore,Away,63,South Carolina State,68,Home,,Loss,-5,-6.91,0.12,Division 1
1/18/2016,Savannah State,Home,64,Delaware State,47,Away,,Win,17,-5.19,-11.13,Division 1
1/18/2016,Texas Christian,Home,69,Texas Tech,76,Away,,Loss,-7,-4.91,1.72,Division 1
1/18/2016,Southeastern Louisiana,Home,98,Lamar,70,Away,,Win,28,-4.56,-1.57,Division 1
1/18/2016,Lamar,Away,70,Southeastern Louisiana,98,Home,,Loss,-28,-1.57,-4.56,Division 1
1/18/2016,Loyola (MD),Away,84,Boston University,87,Home,,Loss,-3,-5.67,0.84,Division 1
1/18/2016,Boston University,Home,87,Loyola (MD),84,Away,,Win,3,0.84,-5.67,Division 1
1/18/2016,Morgan State,Away,50,Bethune-Cookman,62,Home,,Loss,-12,-4.19,-2.24,Division 1
1/18/2016,Duke,Home,62,Syracuse,64,Away,,Loss,-2,9.39,4.50,Division 1
1/18/2016,Illinois-Chicago,Away,53,Cleveland State,70,Home,,Loss,-17,-10.90,-6.94,Division 1
1/18/2016,Cleveland State,Home,70,Illinois-Chicago,53,Away,,Win,17,-6.94,-10.90,Division 1
1/18/2016,Bethune-Cookman,Home,62,Morgan State,50,Away,,Win,12,-2.24,-4.19,Division 1
1/18/2016,Alcorn State,Away,73,Arkansas-Pine Bluff,65,Home,,Win,8,-5.00,-13.79,Division 1
1/18/2016,Binghamton,Away,59,Albany (NY),80,Home,,Loss,-21,-7.73,9.97,Division 1
1/18/2016,Albany (NY),Home,80,Binghamton,59,Away,,Win,21,9.97,-7.73,Division 1
1/18/2016,Arkansas State,Home,76,Arkansas-Little Rock,73,Away,,Win,3,-2.29,11.30,Division 1
1/18/2016,Arkansas-Little Rock,Away,73,Arkansas State,76,Home,,Loss,-3,11.30,-2.29,Division 1
1/18/2016,Arkansas-Pine Bluff,Home,65,Alcorn State,73,Away,,Loss,-8,-13.79,-5.00,Division 1
1/18/2016,Syracuse,Away,64,Duke,62,Home,,Win,2,4.50,9.39,Division 1
1/18/2016,Prairie View,Away,57,Jackson State,60,Home,,Loss,-3,-10.61,3.21,Division 1
1/18/2016,Jackson State,Home,60,Prairie View,57,Away,,Win,3,3.21,-10.61,Division 1
1/18/2016,Oklahoma,Away,77,Iowa State,82,Home,,Loss,-5,10.39,6.94,Division 1
1/18/2016,Mississippi Valley State,Home,54,Southern,67,Away,,Loss,-13,-11.74,3.82,Division 1
1/18/2016,New Hampshire,Away,99,Maine,91,Home,,Win,8,1.26,-10.90,Division 1
1/18/2016,Maine,Home,91,New Hampshire,99,Away,,Loss,-8,-10.90,1.26,Division 1
1/18/2016,Iowa State,Home,82,Oklahoma,77,Away,,Win,5,6.94,10.39,Division 1
1/18/2016,Grambling,Home,54,Texas Southern,69,Away,,Loss,-15,-6.00,2.66,Division 1
1/18/2016,Florida A&M,Home,66,Coppin State,70,Away,,Loss,-4,-9.14,-8.29,Division 1
1/18/2016,Coppin State,Away,70,Florida A&M,66,Home,,Win,4,-8.29,-9.14,Division 1
1/18/2016,Stony Brook,Away,77,Hartford,43,Home,,Win,34,13.38,-7.64,Division 1
1/18/2016,Hartford,Home,43,Stony Brook,77,Away,,Loss,-34,-7.64,13.38,Division 1
1/18/2016,Texas Southern,Away,69,Grambling,54,Home,,Win,15,2.66,-6.00,Division 1
1/19/2016,Oklahoma State,Home,86,Kansas,67,Away,,Win,19,-0.63,13.82,Division 1
1/19/2016,North Carolina State,Away,78,Pittsburgh,61,Home,,Win,17,0.79,8.13,Division 1
1/19/2016,Western Michigan,Away,64,Ohio,82,Home,,Loss,-18,-0.33,3.85,Division 1
1/19/2016,Kansas,Away,67,Oklahoma State,86,Home,,Loss,-19,13.82,-0.63,Division 1
1/19/2016,Providence,Home,71,Butler,68,Away,,Win,3,3.91,9.42,Division 1
1/19/2016,Fresno State,Away,67,San Diego State,73,Home,,Loss,-6,5.06,7.69,Division 1
1/19/2016,Pittsburgh,Home,61,North Carolina State,78,Away,,Loss,-17,8.13,0.79,Division 1
1/19/2016,Butler,Away,68,Providence,71,Home,,Loss,-3,9.42,3.91,Division 1
1/19/2016,Ohio,Home,82,Western Michigan,64,Away,,Win,18,3.85,-0.33,Division 1
1/19/2016,Central Michigan,Away,70,Northern Illinois,75,Home,,Loss,-5,3.45,5.15,Division 1
1/19/2016,Northern Illinois,Home,75,Central Michigan,70,Away,,Win,5,5.15,3.45,Division 1
1/19/2016,Mississippi,Home,74,South Carolina,77,Away,,Loss,-3,3.09,7.00,Division 1
1/19/2016,South Carolina,Away,77,Mississippi,74,Home,,Win,3,7.00,3.09,Division 1
1/19/2016,Northern Kentucky,Away,90,Oakland,73,Home,,Win,17,-3.90,7.41,Division 1
1/19/2016,Oakland,Home,73,Northern Kentucky,90,Away,,Loss,-17,7.41,-3.90,Division 1
1/19/2016,Northwestern State,Home,79,Texas A&M-Corpus Christi,89,Away,,Loss,-10,-6.75,4.67,Division 1
1/19/2016,Texas A&M-Corpus Christi,Away,89,Northwestern State,79,Home,,Win,10,4.67,-6.75,Division 1
1/19/2016,Clemson,Away,62,Virginia,69,Home,,Loss,-7,5.16,10.41,Division 1
1/19/2016,Virginia,Home,69,Clemson,62,Away,,Win,7,10.41,5.16,Division 1
1/19/2016,Nevada-Las Vegas,Away,80,Utah State,68,Home,,Win,12,4.67,1.84,Division 1
1/19/2016,Utah State,Home,68,Nevada-Las Vegas,80,Away,,Loss,-12,1.84,4.67,Division 1
1/19/2016,Georgetown,Away,81,Xavier,72,Home,,Win,9,1.79,10.21,Division 1
1/19/2016,Xavier,Home,72,Georgetown,81,Away,,Loss,-9,10.21,1.79,Division 1
1/19/2016,Tennessee Wesleyan,Away,66,Wofford,89,Home,,Loss,-23,0.00,0.03,Non Division 1
1/19/2016,Wofford,Home,89,Tennessee Wesleyan,66,Away,,Win,23,0.03,0.00,Non Division 1
1/19/2016,Texas A&M,Home,71,Louisiana State,57,Away,,Win,14,10.38,1.85,Division 1
1/19/2016,Southeast Missouri State,Home,84,Hannibal-LaGrange,61,Away,,Win,23,-10.62,0.00,Non Division 1
1/19/2016,Houston,Away,73,Southern Methodist,77,Home,,Loss,-4,9.00,13.87,Division 1
1/19/2016,San Diego State,Home,73,Fresno State,67,Away,,Win,6,7.69,5.06,Division 1
1/19/2016,Hannibal-LaGrange,Away,61,Southeast Missouri State,84,Home,,Loss,-23,0.00,-10.62,Non Division 1
1/19/2016,St. Bonaventure,Home,79,Dayton,85,Away,,Loss,-6,4.97,7.38,Division 1
1/19/2016,Louisiana State,Away,57,Texas A&M,71,Home,,Loss,-14,1.85,10.38,Division 1
1/19/2016,Southern Methodist,Home,77,Houston,73,Away,,Win,4,13.87,9.00,Division 1
1/19/2016,Dayton,Away,85,St. Bonaventure,79,Home,,Win,6,7.38,4.97,Division 1
1/19/2016,Houston Baptist,Away,72,Central Arkansas,61,Home,,Win,11,0.79,-8.36,Division 1
1/19/2016,Chicago State,Home,66,Green Bay,99,Away,,Loss,-33,-10.56,4.57,Division 1
1/19/2016,Toledo,Away,81,Bowling Green State,74,Home,,Win,7,5.88,-1.60,Division 1
1/19/2016,Central Arkansas,Home,61,Houston Baptist,72,Away,,Loss,-11,-8.36,0.79,Division 1
1/19/2016,Tulane,Away,42,Connecticut,60,Home,,Loss,-18,-4.65,10.32,Division 1
1/19/2016,East Carolina,Home,69,Tulsa,84,Away,,Loss,-15,-3.59,4.32,Division 1
1/19/2016,Green Bay,Away,99,Chicago State,66,Home,,Win,33,4.57,-10.56,Division 1
1/19/2016,Connecticut,Home,60,Tulane,42,Away,,Win,18,10.32,-4.65,Division 1
1/19/2016,Bowling Green State,Home,74,Toledo,81,Away,,Loss,-7,-1.60,5.88,Division 1
1/19/2016,Akron,Home,92,Eastern Michigan,88,Away,,Win,4,9.14,2.29,Division 1
1/19/2016,Eastern Michigan,Away,88,Akron,92,Home,,Loss,-4,2.29,9.14,Division 1
1/19/2016,Abilene Christian,Home,75,McNeese State,67,Away,,Win,8,-2.03,-7.52,Division 1
1/19/2016,McNeese State,Away,67,Abilene Christian,75,Home,,Loss,-8,-7.52,-2.03,Division 1
1/19/2016,Ball State,Home,68,Kent State,76,Away,,Loss,-8,3.73,1.79,Division 1
1/19/2016,Kent State,Away,76,Ball State,68,Home,,Win,8,1.79,3.73,Division 1
1/19/2016,Alabama,Away,77,Auburn,83,Home,,Loss,-6,-0.76,-7.39,Division 1
1/19/2016,Auburn,Home,83,Alabama,77,Away,,Win,6,-7.39,-0.76,Division 1
1/19/2016,Liberty,Home,55,Longwood,53,Away,,Win,2,-3.69,-3.21,Division 1
1/19/2016,Longwood,Away,53,Liberty,55,Home,,Loss,-2,-3.21,-3.69,Division 1
1/19/2016,Illinois,Away,69,Indiana,103,Home,,Loss,-34,-2.65,12.88,Division 1
1/19/2016,Indiana,Home,103,Illinois,69,Away,,Win,34,12.88,-2.65,Division 1
1/19/2016,Buffalo,Away,77,Miami (OH),60,Home,,Win,17,2.69,-5.26,Division 1
1/19/2016,Miami (OH),Home,60,Buffalo,77,Away,,Loss,-17,-5.26,2.69,Division 1
1/19/2016,Maryland,Home,62,Northwestern,56,Away,,Win,6,9.79,6.03,Division 1
1/19/2016,Northwestern,Away,56,Maryland,62,Home,,Loss,-6,6.03,9.79,Division 1
1/19/2016,Georgia State,Home,69,Georgia Southern,66,Away,,Win,3,0.70,1.48,Division 1
1/19/2016,Loyola (IL),Away,66,Evansville,74,Home,,Loss,-8,-0.91,8.97,Division 1
1/19/2016,Fairfield,Home,71,Saint Peter's,77,Away,,Loss,-6,-0.25,-0.70,Division 1
1/19/2016,Tulsa,Away,84,East Carolina,69,Home,,Win,15,4.32,-3.59,Division 1
1/19/2016,Evansville,Home,74,Loyola (IL),66,Away,,Win,8,8.97,-0.91,Division 1
1/19/2016,Mississippi State,Away,78,Florida,81,Home,,Loss,-3,1.78,4.85,Division 1
